club,elo,date
Bournemouth,1604.82714844,2016-02-14
Bournemouth,1604.82714844,2016-02-15
Bournemouth,1604.24121094,2016-02-17
Bournemouth,1603.4621582,2016-02-19
Bournemouth,1602.33850098,2016-02-24
Bournemouth,1605.92126465,2016-02-25
Bournemouth,1615.1619873,2016-02-26
Bournemouth,1617.71972656,2016-02-28
Bournemouth,1631.83557129,2016-03-02
Bournemouth,1643.60595703,2016-03-06
Bournemouth,1643.60595703,2016-03-07
Bournemouth,1641.06188965,2016-03-10
Bournemouth,1636.87402344,2016-03-11
Bournemouth,1643.86462402,2016-03-13
Bournemouth,1643.86462402,2016-03-14
Bournemouth,1643.9576416,2016-03-16
Bournemouth,1643.79797363,2016-03-17
Bournemouth,1642.4206543,2016-03-18
Bournemouth,1642.4206543,2016-03-19
Bournemouth,1642.4206543,2016-03-20
Bournemouth,1636.87561035,2016-03-21
Bournemouth,1627.50610352,2016-04-03
Bournemouth,1629.1192627,2016-04-07
Bournemouth,1630.47399902,2016-04-08
Bournemouth,1636.89331055,2016-04-10
Bournemouth,1639.48156738,2016-04-13
Bournemouth,1643.14746094,2016-04-15
Bournemouth,1643.14746094,2016-04-16
Bournemouth,1643.14746094,2016-04-17
Bournemouth,1637.92956543,2016-04-18
Bournemouth,1637.92956543,2016-04-21
Bournemouth,1637.92956543,2016-04-22
Bournemouth,1628.72143555,2016-04-24
Bournemouth,1628.72143555,2016-04-25
Bournemouth,1629.06640625,2016-04-27
Bournemouth,1627.69152832,2016-04-29
Bournemouth,1622.6730957,2016-05-01
Bournemouth,1622.6730957,2016-05-02
Bournemouth,1622.6730957,2016-05-03
Bournemouth,1621.37597656,2016-05-05
Bournemouth,1628.80505371,2016-05-06
Bournemouth,1627.81420898,2016-05-08
Bournemouth,1627.81420898,2016-05-09
Bournemouth,1627.81420898,2016-05-12
Bournemouth,1627.81420898,2016-05-13
Bournemouth,1627.81420898,2016-05-15
Bournemouth,1627.81420898,2016-05-16
Bournemouth,1627.81420898,2016-05-17
Bournemouth,1623.18566895,2016-05-18
Bournemouth,1619.51782227,2016-05-19
Bournemouth,1619.51782227,2016-05-20
Bournemouth,1619.51782227,2016-05-22
Bournemouth,1619.51782227,2016-05-23
Bournemouth,1619.51782227,2016-05-26
Bournemouth,1619.51782227,2016-05-30
Bournemouth,1619.51782227,2016-06-12
Bournemouth,1619.51782227,2016-06-19
Bournemouth,1619.51782227,2016-07-27
Bournemouth,1619.51782227,2016-07-28
Bournemouth,1618.45410156,2016-07-29
Bournemouth,1618.45410156,2016-07-31
Bournemouth,1618.45410156,2016-08-04
Bournemouth,1619.7755127,2016-08-05
Bournemouth,1619.7755127,2016-08-06
Bournemouth,1612.30529785,2016-08-15
Bournemouth,1613.61535645,2016-08-17
Bournemouth,1613.62841797,2016-08-19
Bournemouth,1609.52233887,2016-08-22
Bournemouth,1609.53234863,2016-08-25
Bournemouth,1602.4498291,2016-08-26
Bournemouth,1604.43383789,2016-08-28
Bournemouth,1611.72155762,2016-09-11
Bournemouth,1611.72155762,2016-09-12
Bournemouth,1612.87976074,2016-09-14
Bournemouth,1614.96936035,2016-09-15
Bournemouth,1613.32751465,2016-09-16
Bournemouth,1609.70922852,2016-09-18
Bournemouth,1609.70922852,2016-09-19
Bournemouth,1609.70922852,2016-09-21
Bournemouth,1609.70922852,2016-09-23
Bournemouth,1609.70922852,2016-09-24
Bournemouth,1619.26635742,2016-09-25
Bournemouth,1619.26635742,2016-09-26
Bournemouth,1623.73059082,2016-09-28
Bournemouth,1622.96398926,2016-09-29
Bournemouth,1622.40820312,2016-09-30
Bournemouth,1624.46166992,2016-10-02
Bournemouth,1624.46166992,2016-10-03
Bournemouth,1637.67504883,2016-10-16
Bournemouth,1637.67504883,2016-10-17
Bournemouth,1637.67504883,2016-10-18
Bournemouth,1639.06640625,2016-10-19
Bournemouth,1638.15270996,2016-10-20
Bournemouth,1636.85461426,2016-10-21
Bournemouth,1640.48059082,2016-10-23
Bournemouth,1640.48059082,2016-10-25
Bournemouth,1640.48059082,2016-10-27
Bournemouth,1640.48059082,2016-10-29
Bournemouth,1629.28308105,2016-10-30
Bournemouth,1629.28308105,2016-10-31
Bournemouth,1634.6072998,2016-11-02
Bournemouth,1630.25134277,2016-11-03
Bournemouth,1628.42944336,2016-11-04
Bournemouth,1628.42944336,2016-11-05
Bournemouth,1618.10253906,2016-11-06
Bournemouth,1618.10253906,2016-11-14
Bournemouth,1629.04199219,2016-11-20
Bournemouth,1629.04199219,2016-11-21
Bournemouth,1627.83984375,2016-11-23
Bournemouth,1626.75634766,2016-11-24
Bournemouth,1625.55981445,2016-11-25
Bournemouth,1625.55981445,2016-11-26
Bournemouth,1625.55981445,2016-11-27
Bournemouth,1622.53430176,2016-11-28
Bournemouth,1622.53430176,2016-11-29
Bournemouth,1622.53430176,2016-12-01
Bournemouth,1622.53430176,2016-12-04
Bournemouth,1634.29272461,2016-12-05
Bournemouth,1634.76062012,2016-12-07
Bournemouth,1632.09216309,2016-12-08
Bournemouth,1632.3828125,2016-12-09
Bournemouth,1632.3828125,2016-12-10
Bournemouth,1625.56774902,2016-12-11
Bournemouth,1625.56774902,2016-12-12
Bournemouth,1634.93688965,2016-12-14
Bournemouth,1634.93688965,2016-12-18
Bournemouth,1624.48596191,2016-12-19
Bournemouth,1621.12963867,2016-12-27
Bournemouth,1636.80761719,2017-01-01
Bournemouth,1641.41174316,2017-01-04
Bournemouth,1641.41174316,2017-01-09
Bournemouth,1628.65869141,2017-01-15
Bournemouth,1628.65869141,2017-01-16
Bournemouth,1626.2277832,2017-01-22
Bournemouth,1626.2277832,2017-01-23
Bournemouth,1626.2277832,2017-01-30
Bournemouth,1610.86987305,2017-02-01
Bournemouth,1610.86987305,2017-02-04
Bournemouth,1604.78564453,2017-02-05
Bournemouth,1604.78564453,2017-02-06
Bournemouth,1604.78564453,2017-02-07
Bournemouth,1604.78564453,2017-02-12
Bournemouth,1604.78564453,2017-02-13
Bournemouth,1599.34143066,2017-02-14
Bournemouth,1596.53869629,2017-02-16
Bournemouth,1597.65576172,2017-02-17
Bournemouth,1599.96923828,2017-02-22
Bournemouth,1600.68701172,2017-02-23
Bournemouth,1595.62939453,2017-02-24
Bournemouth,1591.21911621,2017-02-26
Bournemouth,1598.26879883,2017-03-05
Bournemouth,1597.25524902,2017-03-08
Bournemouth,1597.77197266,2017-03-10
Bournemouth,1605.80395508,2017-03-12
Bournemouth,1605.80395508,2017-03-13
Bournemouth,1611.95471191,2017-03-15
Bournemouth,1606.86755371,2017-03-16
Bournemouth,1608.35058594,2017-03-17
Bournemouth,1617.45739746,2017-03-19
Bournemouth,1621.58166504,2017-04-02
Bournemouth,1621.58166504,2017-04-05
Bournemouth,1628.22131348,2017-04-06
Bournemouth,1622.81201172,2017-04-09
Bournemouth,1622.81201172,2017-04-10
Bournemouth,1622.81201172,2017-04-11
Bournemouth,1622.40270996,2017-04-13
Bournemouth,1622.88012695,2017-04-14
Bournemouth,1618.97766113,2017-04-16
Bournemouth,1618.97766113,2017-04-17
Bournemouth,1618.44165039,2017-04-19
Bournemouth,1618.44165039,2017-04-20
Bournemouth,1619.90368652,2017-04-21
Bournemouth,1629.63146973,2017-04-23
Bournemouth,1629.63146973,2017-04-24
Bournemouth,1629.63146973,2017-04-26
Bournemouth,1629.63146973,2017-04-27
Bournemouth,1637.91967773,2017-04-30
Bournemouth,1637.91967773,2017-05-02
Bournemouth,1639.69311523,2017-05-05
Bournemouth,1639.69311523,2017-05-06
Bournemouth,1637.79089355,2017-05-07
Bournemouth,1637.79089355,2017-05-08
Bournemouth,1637.79089355,2017-05-09
Bournemouth,1637.88171387,2017-05-12
Bournemouth,1643.91259766,2017-05-14
Bournemouth,1643.91259766,2017-05-15
Bournemouth,1643.91259766,2017-05-19
Bournemouth,1647.90209961,2017-05-22
Bournemouth,1650.66162109,2017-05-25
Bournemouth,1650.66162109,2017-05-28
Bournemouth,1650.66162109,2017-06-30
Bournemouth,1650.66162109,2017-07-23
Bournemouth,1650.66162109,2017-07-27
Bournemouth,1650.68103027,2017-07-28
Bournemouth,1650.68103027,2017-07-30
Bournemouth,1650.68103027,2017-08-03
Bournemouth,1651.01159668,2017-08-04
Bournemouth,1644.76965332,2017-08-13
Bournemouth,1647.39770508,2017-08-16
Bournemouth,1647.39770508,2017-08-17
Bournemouth,1648.59301758,2017-08-18
Bournemouth,1632.99182129,2017-08-20
Bournemouth,1634.52502441,2017-08-24
Bournemouth,1634.80651855,2017-08-25
Bournemouth,1634.80651855,2017-08-26
Bournemouth,1630.82421875,2017-08-27
Bournemouth,1630.82421875,2017-08-28
Bournemouth,1626.91149902,2017-09-10
Bournemouth,1626.91149902,2017-09-12
Bournemouth,1628.30126953,2017-09-13
Bournemouth,1632.06079102,2017-09-14
Bournemouth,1629.23168945,2017-09-15
Bournemouth,1634.5958252,2017-09-16
Bournemouth,1634.5958252,2017-09-17
Bournemouth,1634.5958252,2017-09-19
Bournemouth,1630.64880371,2017-09-24
Bournemouth,1633.20068359,2017-09-27
Bournemouth,1640.953125,2017-09-28
Bournemouth,1639.34228516,2017-09-29
Bournemouth,1639.51831055,2017-10-01
Bournemouth,1637.92150879,2017-10-15
Bournemouth,1637.92150879,2017-10-16
Bournemouth,1643.70910645,2017-10-18
Bournemouth,1644.13146973,2017-10-19
Bournemouth,1641.0345459,2017-10-20
Bournemouth,1651.96862793,2017-10-22
Bournemouth,1651.96862793,2017-10-26
Bournemouth,1648.63037109,2017-10-29
Bournemouth,1648.63037109,2017-10-30
Bournemouth,1645.86877441,2017-11-01
Bournemouth,1654.12976074,2017-11-02
Bournemouth,1648.49182129,2017-11-03
Bournemouth,1657.94238281,2017-11-05
Bournemouth,1657.94238281,2017-11-06
Bournemouth,1666.0526123,2017-11-19
Bournemouth,1666.0526123,2017-11-20
Bournemouth,1668.36230469,2017-11-22
Bournemouth,1665.59155273,2017-11-23
Bournemouth,1655.07348633,2017-11-24
Bournemouth,1655.84423828,2017-11-26
Bournemouth,1655.84423828,2017-11-27
Bournemouth,1655.84423828,2017-11-28
Bournemouth,1646.84936523,2017-11-30
Bournemouth,1646.84936523,2017-12-02
Bournemouth,1646.84936523,2017-12-03
Bournemouth,1645.85375977,2017-12-04
Bournemouth,1645.85375977,2017-12-05
Bournemouth,1645.89538574,2017-12-06
Bournemouth,1645.15637207,2017-12-07
Bournemouth,1649.04211426,2017-12-08
Bournemouth,1649.81274414,2017-12-10
Bournemouth,1647.97314453,2017-12-14
Bournemouth,1647.97314453,2017-12-17
Bournemouth,1639.91064453,2017-12-18
Bournemouth,1639.91064453,2017-12-19
Bournemouth,1639.91064453,2017-12-22
Bournemouth,1639.91064453,2017-12-23
Bournemouth,1637.65905762,2017-12-24
Bournemouth,1636.11413574,2017-12-27
Bournemouth,1644.41503906,2017-12-31
Bournemouth,1644.41503906,2018-01-01
Bournemouth,1645.11218262,2018-01-02
Bournemouth,1645.11218262,2018-01-03
Bournemouth,1645.11218262,2018-01-07
Bournemouth,1645.11218262,2018-01-08
Bournemouth,1645.11218262,2018-01-14
Bournemouth,1656.61157227,2018-01-15
Bournemouth,1658.54956055,2018-01-21
Bournemouth,1658.54956055,2018-01-22
Bournemouth,1658.54956055,2018-01-31
Bournemouth,1684.37548828,2018-02-01
Bournemouth,1689.77478027,2018-02-04
Bournemouth,1689.77478027,2018-02-11
Bournemouth,1671.40454102,2018-02-12
Bournemouth,1674.31982422,2018-02-14
Bournemouth,1678.37487793,2018-02-15
Bournemouth,1678.96166992,2018-02-16
Bournemouth,1678.96166992,2018-02-18
Bournemouth,1678.73876953,2018-02-21
Bournemouth,1678.64904785,2018-02-22
Bournemouth,1678.49865723,2018-02-23
Bournemouth,1675.74694824,2018-02-25
Bournemouth,1678.76293945,2018-03-04
Bournemouth,1678.76293945,2018-03-05
Bournemouth,1678.34924316,2018-03-07
Bournemouth,1673.15478516,2018-03-08
Bournemouth,1676.4609375,2018-03-09
Bournemouth,1670.2611084,2018-03-12
Bournemouth,1670.2611084,2018-03-13
Bournemouth,1664.55175781,2018-03-14
Bournemouth,1662.54504395,2018-03-15
Bournemouth,1663.640625,2018-03-16
Bournemouth,1668.53051758,2018-03-18
Bournemouth,1668.53051758,2018-03-19
Bournemouth,1669.1427002,2018-04-01
Bournemouth,1669.1427002,2018-04-02
Bournemouth,1672.68798828,2018-04-06
Bournemouth,1672.68798828,2018-04-07
Bournemouth,1670.49487305,2018-04-08
Bournemouth,1670.49487305,2018-04-09
Bournemouth,1670.49487305,2018-04-11
Bournemouth,1670.49487305,2018-04-12
Bournemouth,1670.77416992,2018-04-13
Bournemouth,1670.77416992,2018-04-14
Bournemouth,1667.74707031,2018-04-15
Bournemouth,1667.74707031,2018-04-16
Bournemouth,1661.91699219,2018-04-19
Bournemouth,1661.91699219,2018-04-23
Bournemouth,1664.95349121,2018-04-25
Bournemouth,1664.27575684,2018-04-27
Bournemouth,1664.27575684,2018-04-28
Bournemouth,1657.14953613,2018-04-29
Bournemouth,1656.23352051,2018-05-03
Bournemouth,1654.70959473,2018-05-04
Bournemouth,1660.9342041,2018-05-06
Bournemouth,1660.9342041,2018-05-11
Bournemouth,1660.9342041,2018-05-13
Bournemouth,1671.8236084,2018-05-14
Bournemouth,1671.8236084,2018-05-21
Bournemouth,1669.29541016,2018-05-27
Bournemouth,1669.32617188,2018-07-27
Bournemouth,1670.27880859,2018-08-03
Bournemouth,1670.66662598,2018-08-10
Bournemouth,1676.52893066,2018-08-12
Bournemouth,1679.28759766,2018-08-17
Bournemouth,1688.48120117,2018-08-19
Bournemouth,1688.48120117,2018-08-20
Bournemouth,1688.48120117,2018-08-23
Bournemouth,1684.70935059,2018-08-24
Bournemouth,1683.29333496,2018-08-26
Bournemouth,1683.29333496,2018-08-27
Bournemouth,1680.84191895,2018-08-31
Bournemouth,1676.72912598,2018-09-02
Bournemouth,1676.72912598,2018-09-03
Bournemouth,1686.2545166,2018-09-16
Bournemouth,1686.2545166,2018-09-17
Bournemouth,1684.42614746,2018-09-19
Bournemouth,1682.48706055,2018-09-20
Bournemouth,1684.82580566,2018-09-21
Bournemouth,1669.32104492,2018-09-23
Bournemouth,1669.32104492,2018-09-24
Bournemouth,1669.32104492,2018-09-30
Bournemouth,1675.60864258,2018-10-02
Bournemouth,1675.53430176,2018-10-03
Bournemouth,1669.32971191,2018-10-04
Bournemouth,1671.17138672,2018-10-05
Bournemouth,1689.4107666,2018-10-07
Bournemouth,1689.4107666,2018-10-08
Bournemouth,1689.4107666,2018-10-20
Bournemouth,1685.87145996,2018-10-21
Bournemouth,1685.87145996,2018-10-22
Bournemouth,1685.87145996,2018-10-23
Bournemouth,1686.45605469,2018-10-24
Bournemouth,1685.97875977,2018-10-25
Bournemouth,1688.6060791,2018-10-26
Bournemouth,1700.57727051,2018-10-28
Bournemouth,1700.57727051,2018-10-29
Bournemouth,1700.57727051,2018-11-03
Bournemouth,1694.70483398,2018-11-04
Bournemouth,1694.70483398,2018-11-05
Bournemouth,1688.29492188,2018-11-07
Bournemouth,1694.32019043,2018-11-08
Bournemouth,1693.140625,2018-11-09
Bournemouth,1685.09423828,2018-11-11
Bournemouth,1685.09423828,2018-11-12
Bournemouth,1679.49645996,2018-11-26
Bournemouth,1678.75671387,2018-11-28
Bournemouth,1677.92053223,2018-11-29
Bournemouth,1680.53491211,2018-11-30
Bournemouth,1678.69970703,2018-12-02
Bournemouth,1678.69970703,2018-12-04
Bournemouth,1682.47570801,2018-12-05
Bournemouth,1674.93395996,2018-12-09
Bournemouth,1678.10107422,2018-12-12
Bournemouth,1676.1048584,2018-12-13
Bournemouth,1673.91162109,2018-12-14
Bournemouth,1662.54553223,2018-12-16
Bournemouth,1670.71008301,2018-12-23
Bournemouth,1670.71008301,2018-12-24
Bournemouth,1666.28088379,2018-12-27
Bournemouth,1661.15905762,2018-12-31
Bournemouth,1659.37768555,2019-01-03
Bournemouth,1659.37768555,2019-01-14
Bournemouth,1659.37768555,2019-01-20
Bournemouth,1659.37768555,2019-02-21
Crystal Palace,1645.97839355,2015-07-31
Crystal Palace,1645.97839355,2015-08-05
Crystal Palace,1645.97839355,2015-08-06
Crystal Palace,1643.51013184,2015-08-07
Crystal Palace,1655.7833252,2015-08-09
Crystal Palace,1655.7833252,2015-08-10
Crystal Palace,1650.78527832,2015-08-17
Crystal Palace,1652.20080566,2015-08-19
Crystal Palace,1650.796875,2015-08-21
Crystal Palace,1656.00463867,2015-08-23
Crystal Palace,1656.00463867,2015-08-24
Crystal Palace,1656.00463867,2015-08-25
Crystal Palace,1657.70361328,2015-08-27
Crystal Palace,1652.76611328,2015-08-28
Crystal Palace,1667.05566406,2015-08-30
Crystal Palace,1667.05566406,2015-08-31
Crystal Palace,1663.54492188,2015-09-13
Crystal Palace,1663.54492188,2015-09-14
Crystal Palace,1656.78381348,2015-09-16
Crystal Palace,1653.73754883,2015-09-17
Crystal Palace,1654.80993652,2015-09-18
Crystal Palace,1654.80993652,2015-09-19
Crystal Palace,1649.26135254,2015-09-21
Crystal Palace,1649.26135254,2015-09-23
Crystal Palace,1649.26135254,2015-09-24
Crystal Palace,1649.26135254,2015-09-26
Crystal Palace,1649.26135254,2015-09-27
Crystal Palace,1656.69604492,2015-09-28
Crystal Palace,1650.2130127,2015-09-30
Crystal Palace,1654.89575195,2015-10-01
Crystal Palace,1653.38806152,2015-10-02
Crystal Palace,1662.29968262,2015-10-04
Crystal Palace,1662.29968262,2015-10-05
Crystal Palace,1647.80114746,2015-10-18
Crystal Palace,1647.80114746,2015-10-20
Crystal Palace,1653.11486816,2015-10-21
Crystal Palace,1655.65466309,2015-10-22
Crystal Palace,1650.59790039,2015-10-23
Crystal Palace,1643.59448242,2015-10-25
Crystal Palace,1647.11755371,2015-11-01
Crystal Palace,1647.11755371,2015-11-02
Crystal Palace,1653.17724609,2015-11-04
Crystal Palace,1652.72302246,2015-11-05
Crystal Palace,1655.890625,2015-11-06
Crystal Palace,1667.41699219,2015-11-09
Crystal Palace,1667.41699219,2015-11-22
Crystal Palace,1667.41699219,2015-11-23
Crystal Palace,1655.43347168,2015-11-24
Crystal Palace,1658.41381836,2015-11-25
Crystal Palace,1654.73779297,2015-11-26
Crystal Palace,1656.85778809,2015-11-27
Crystal Palace,1666.69921875,2015-11-29
Crystal Palace,1666.69921875,2015-12-03
Crystal Palace,1669.44604492,2015-12-08
Crystal Palace,1669.6270752,2015-12-09
Crystal Palace,1676.42333984,2015-12-10
Crystal Palace,1677.27233887,2015-12-11
Crystal Palace,1684.9041748,2015-12-13
Crystal Palace,1684.9041748,2015-12-14
Crystal Palace,1694.53198242,2015-12-20
Crystal Palace,1693.29870605,2015-12-27
Crystal Palace,1690.28320312,2015-12-29
Crystal Palace,1690.28320312,2016-01-03
Crystal Palace,1678.17236328,2016-01-04
Crystal Palace,1667.68786621,2016-01-13
Crystal Palace,1662.1171875,2016-01-17
Crystal Palace,1662.1171875,2016-01-18
Crystal Palace,1652.91955566,2016-01-24
Crystal Palace,1652.91955566,2016-01-25
Crystal Palace,1652.91955566,2016-02-01
Crystal Palace,1642.29199219,2016-02-03
Crystal Palace,1642.29199219,2016-02-04
Crystal Palace,1643.85131836,2016-02-07
Crystal Palace,1643.85131836,2016-02-08
Crystal Palace,1643.85131836,2016-02-13
Crystal Palace,1634.29309082,2016-02-14
Crystal Palace,1634.29309082,2016-02-15
Crystal Palace,1633.70715332,2016-02-17
Crystal Palace,1632.92810059,2016-02-19
Crystal Palace,1632.92810059,2016-02-20
Crystal Palace,1632.92810059,2016-02-22
Crystal Palace,1631.80444336,2016-02-24
Crystal Palace,1635.3873291,2016-02-25
Crystal Palace,1644.62805176,2016-02-26
Crystal Palace,1644.62805176,2016-02-27
Crystal Palace,1637.95349121,2016-02-28
Crystal Palace,1637.95349121,2016-02-29
Crystal Palace,1638.53930664,2016-03-02
Crystal Palace,1638.53930664,2016-03-04
Crystal Palace,1638.53930664,2016-03-06
Crystal Palace,1632.19506836,2016-03-07
Crystal Palace,1632.19506836,2016-03-08
Crystal Palace,1629.65100098,2016-03-10
Crystal Palace,1625.46313477,2016-03-11
Crystal Palace,1625.46313477,2016-03-14
Crystal Palace,1625.55627441,2016-03-16
Crystal Palace,1625.39648438,2016-03-17
Crystal Palace,1624.01928711,2016-03-18
Crystal Palace,1624.01928711,2016-03-19
Crystal Palace,1618.27697754,2016-03-20
Crystal Palace,1622.17932129,2016-04-03
Crystal Palace,1622.17932129,2016-04-04
Crystal Palace,1623.79248047,2016-04-07
Crystal Palace,1625.1472168,2016-04-08
Crystal Palace,1631.17663574,2016-04-10
Crystal Palace,1631.17663574,2016-04-11
Crystal Palace,1633.76489258,2016-04-13
Crystal Palace,1634.40161133,2016-04-14
Crystal Palace,1638.06750488,2016-04-15
Crystal Palace,1638.06750488,2016-04-17
Crystal Palace,1644.21850586,2016-04-18
Crystal Palace,1638.6895752,2016-04-21
Crystal Palace,1638.6895752,2016-04-22
Crystal Palace,1638.6895752,2016-04-23
Crystal Palace,1638.6895752,2016-04-24
Crystal Palace,1638.6895752,2016-04-25
Crystal Palace,1639.0345459,2016-04-27
Crystal Palace,1637.65966797,2016-04-29
Crystal Palace,1629.6361084,2016-05-01
Crystal Palace,1628.33898926,2016-05-05
Crystal Palace,1635.76818848,2016-05-06
Crystal Palace,1643.88439941,2016-05-08
Crystal Palace,1643.88439941,2016-05-09
Crystal Palace,1643.88439941,2016-05-12
Crystal Palace,1643.88439941,2016-05-15
Crystal Palace,1637.02978516,2016-05-16
Crystal Palace,1633.36193848,2016-05-19
Crystal Palace,1633.36193848,2016-05-22
Crystal Palace,1633.36193848,2016-05-24
Crystal Palace,1633.36193848,2016-05-30
Crystal Palace,1633.36193848,2016-06-09
Crystal Palace,1632.29821777,2016-07-29
Crystal Palace,1632.29821777,2016-08-04
